layer,process,model,descriptor_family,r2_random_mean,r2_random_std,r2_ood_mean,r2_ood_std,r2_gap_mean,r2_gap_std,n_targets
B_working_capacity,natural_gas_purification,ridge,geometry_plus_topology,0.5163777092729835,,0.262636881947213,,0.2537408273257705,,1
B_working_capacity,natural_gas_purification,ridge,rac_only,0.4534083548899669,,-0.7992701402100588,,1.2526784951000258,,1
B_working_capacity,natural_gas_purification,ridge,topology_only,0.22389747157422524,,-1.1336396386855143,,1.3575371102597396,,1
B_working_capacity,post_combustion_vsa,lgbm,enriched_interpretable,0.7669959060251306,,0.31913998272685273,,0.44785592329827784,,1
B_working_capacity,post_combustion_vsa,lgbm,geo_plus_rac,0.9145909087792083,,0.4802934950911467,,0.43429741368806163,,1
B_working_capacity,post_combustion_vsa,lgbm,geometry_only,0.7264107132511843,,0.2988845012883538,,0.4275262119628305,,1
B_working_capacity,post_combustion_vsa,lgbm,geometry_plus_topology,0.8099110474397759,,0.41080222255044785,,0.3991088248893281,,1
B_working_capacity,post_combustion_vsa,lgbm,rac_only,0.7488240781938501,,-0.772923829925805,,1.521747908119655,,1
B_working_capacity,post_combustion_vsa,lgbm,topology_only,0.4014812364260081,,-0.3227691086991322,,0.7242503451251403,,1
B_working_capacity,post_combustion_vsa,rf,enriched_interpretable,0.7759923268030288,,0.30853464736416625,,0.4674576794388625,,1
B_working_capacity,post_combustion_vsa,rf,geo_plus_rac,0.89585916496275,,0.48836789719427176,,0.4074912677684782,,1
B_working_capacity,post_combustion_vsa,rf,geometry_only,0.7418199030210281,,0.2956020766715779,,0.4462178263494502,,1
B_working_capacity,post_combustion_vsa,rf,geometry_plus_topology,0.8166536974228646,,0.34825829521002005,,0.4683954022128446,,1
B_working_capacity,post_combustion_vsa,rf,rac_only,0.750746211976696,,-0.7681526164018015,,1.5188988283784974,,1
B_working_capacity,post_combustion_vsa,rf,topology_only,0.3989286195739148,,-0.3904154360744589,,0.7893440556483737,,1
B_working_capacity,post_combustion_vsa,ridge,enriched_interpretable,0.5497924293281053,,0.059539031819920055,,0.4902533975081853,,1
B_working_capacity,post_combustion_vsa,ridge,geo_plus_rac,0.7253854400463027,,0.22129606126500465,,0.504089378781298,,1
B_working_capacity,post_combustion_vsa,ridge,geometry_only,0.4556253418243019,,0.061402324833270024,,0.3942230169910319,,1
